% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.895	0	0	290	6	12	28	9422	0	0	0
2.896	0	0	290	7	13	28	9422	0	0	0
2.897	0	0	290	8	14	28	9422	0	0	0
2.898	0	0	290	9	2	28	9422	0	0	0
2.899	0	0	290	10	3	28	9422	0	0	0
2.9	0	0	291	1	4	28	9422	0	0	0
2.901	0	0	291	2	1	28	9422	0	0	0
2.902	0	0	291	3	5	28	9422	0	0	0
2.903	0	0	291	4	6	28	9422	0	0	0
2.904	0	0	291	5	7	28	9422	0	0	0
2.905	0	0	291	6	8	28	9422	0	0	0
2.906	0	0	291	7	9	28	9422	0	0	0
2.907	0	0	291	8	10	28	9422	0	0	0
2.908	0	0	291	9	11	28	9422	0	0	0
2.909	0	0	291	10	12	28	9422	0	0	0
2.91	0	0	292	1	13	28	9422	0	0	0
2.911	0	0	292	2	14	28	9422	0	0	0
2.912	0	0	292	3	2	28	9422	0	0	0
2.913	0	0	292	4	3	28	9422	0	0	0
2.914	0	0	292	5	4	28	9422	0	0	0
2.915	0	0	292	6	1	28	9422	0	0	0
2.916	0	0	292	7	5	28	9422	0	0	0
2.917	0	0	292	8	6	28	9422	0	0	0
2.918	0	0	292	9	7	28	9422	0	0	0
2.919	0	0	292	10	8	28	9422	0	0	0
2.92	0	0	293	1	9	28	9422	0	0	0
2.921	0	0	293	2	10	28	9422	0	0	0
2.922	0	0	293	3	11	28	9422	0	0	0
2.923	0	0	293	4	12	28	9422	0	0	0
2.924	0	0	293	5	13	28	9422	0	0	0
2.925	0	0	293	6	14	28	9422	0	0	0
2.926	0	0	293	7	2	28	9422	0	0	0
2.927	0	0	293	8	3	28	9422	0	0	0
2.928	0	0	293	9	4	28	9422	0	0	0
2.929	0	0	293	10	1	28	9422	0	0	0
2.93	0	0	294	1	5	28	9422	0	0	0
2.931	0	0	294	2	6	28	9422	0	0	0
2.932	0	0	294	3	7	28	9422	0	0	0
2.933	0	0	294	4	8	28	9422	0	0	0
2.934	0	0	294	5	9	28	9422	0	0	0
2.935	0	0	294	6	10	28	9422	0	0	0
2.936	0	0	294	7	11	28	9422	0	0	0
2.937	0	0	294	8	12	28	9422	0	0	0
2.938	0	0	294	9	13	28	9422	0	0	0
2.939	0	0	294	10	14	28	9422	0	0	0
2.94	0	0	295	1	2	28	9422	0	0	0
2.941	0	0	295	2	3	28	9422	0	0	0
2.942	0	0	295	3	4	28	9422	0	0	0
2.943	0	0	295	4	1	28	9422	0	0	0
2.944	0	0	295	5	5	28	9422	0	0	0
2.945	0	0	295	6	6	28	9422	0	0	0
2.946	0	0	295	7	7	28	9422	0	0	0
2.947	0	0	295	8	8	28	9422	0	0	0
2.948	0	0	295	9	9	28	9422	0	0	0
2.949	0	0	295	10	10	28	9422	0	0	0
2.95	0	0	296	1	11	28	9422	0	0	0
2.951	0	0	296	2	12	28	9422	0	0	0
2.952	0	0	296	3	13	28	9422	0	0	0
2.953	0	0	296	4	14	28	9422	0	0	0
2.954	0	0	296	5	2	28	9422	0	0	0
2.955	0	0	296	6	3	28	9422	0	0	0
2.956	0	0	296	7	4	28	9422	0	0	0
2.957	0	0	296	8	1	28	9422	0	0	0
2.958	0	0	296	9	5	28	9422	0	0	0
2.959	0	0	296	10	6	28	9422	0	0	0
2.96	0	0	297	1	7	28	9422	0	0	0
2.961	0	0	297	2	8	28	9422	0	0	0
2.962	0	0	297	3	9	28	9422	0	0	0
2.963	0	0	297	4	10	28	9422	0	0	0
2.964	0	0	297	5	11	28	9422	0	0	0
2.965	0	0	297	6	12	28	9422	0	0	0
2.966	0	0	297	7	13	28	9422	0	0	0
2.967	0	0	297	8	14	28	9422	0	0	0
2.968	0	0	297	9	2	28	9422	0	0	0
2.969	0	0	297	10	3	28	9422	0	0	0
2.97	0	0	298	1	4	28	9422	0	0	0
2.971	0	0	298	2	1	28	9422	0	0	0
2.972	0	0	298	3	5	28	9422	0	0	0
2.973	0	0	298	4	6	28	9422	0	0	0
2.974	0	0	298	5	7	28	9422	0	0	0
2.975	0	0	298	6	8	28	9422	0	0	0
2.976	0	0	298	7	9	28	9422	0	0	0
2.977	0	0	298	8	10	28	9422	0	0	0
2.978	0	0	298	9	11	28	9422	0	0	0
2.979	0	0	298	10	12	28	9422	0	0	0
2.98	0	0	299	1	13	28	9422	0	0	0
2.981	0	0	299	2	14	28	9422	0	0	0
2.982	0	0	299	3	2	28	9422	0	0	0
2.983	0	0	299	4	3	28	9422	0	0	0
2.984	0	0	299	5	4	28	9422	0	0	0
2.985	0	0	299	6	1	28	9422	0	0	0
2.986	0	0	299	7	5	28	9422	0	0	0
2.987	0	0	299	8	6	28	9422	0	0	0
2.988	0	0	299	9	7	28	9422	0	0	0
2.989	0	0	299	10	8	28	9422	0	0	0
2.99	0	0	300	1	9	28	9422	0	0	0
2.991	0	0	300	2	10	28	9422	0	0	0
2.992	0	0	300	3	11	28	9422	0	0	0
2.993	0	0	300	4	12	28	9422	0	0	0
2.994	0	0	300	5	13	28	9422	0	0	0
2.995	0	0	300	6	14	28	9422	0	0	0
2.996	0	0	300	7	2	28	9422	0	0	0
2.997	0	0	300	8	3	28	9422	0	0	0
2.998	0	0	300	9	4	28	9422	0	0	0
2.999	0	0	300	10	1	28	9422	0	0	0
3	0	0	301	1	5	28	9422	0	0	0
3.001	0	0	301	2	6	28	9422	0	0	0
3.002	0	0	301	3	7	28	9422	0	0	0
3.003	0	0	301	4	8	28	9422	0	0	0
3.004	0	0	301	5	9	28	9422	0	0	0
3.005	0	0	301	6	10	28	9422	0	0	0
3.006	0	0	301	7	11	28	9422	0	0	0
3.007	0	0	301	8	12	28	9422	0	0	0
3.008	0	0	301	9	13	28	9422	0	0	0
3.009	0	0	301	10	14	28	9422	0	0	0
3.01	0	0	302	1	2	28	9422	0	0	0
3.011	0	0	302	2	3	28	9422	0	0	0
3.012	0	0	302	3	4	28	9422	0	0	0
3.013	0	0	302	4	1	28	9422	0	0	0
3.014	0	0	302	5	5	28	9422	0	0	0
3.015	0	0	302	6	6	28	9422	0	0	0
3.016	0	0	302	7	7	28	9422	0	0	0
3.017	0	0	302	8	8	28	9422	0	0	0
3.018	0	0	302	9	9	28	9422	0	0	0
3.019	0	0	302	10	10	28	9422	0	0	0
3.02	0	0	303	1	11	28	9422	0	0	0
3.021	0	0	303	2	12	28	9422	0	0	0
3.022	0	0	303	3	13	28	9422	0	0	0
3.023	0	0	303	4	14	28	9422	0	0	0
3.024	0	0	303	5	2	28	9422	0	0	0
3.025	0	0	303	6	3	28	9422	0	0	0
3.026	0	0	303	7	4	28	9422	0	0	0
3.027	0	0	303	8	1	28	9422	0	0	0
3.028	0	0	303	9	5	28	9422	0	0	0
3.029	0	0	303	10	6	28	9422	0	0	0
3.03	0	0	304	1	7	28	9422	0	0	0
3.031	0	0	304	2	8	28	9422	0	0	0
3.032	0	0	304	3	9	28	9422	0	0	0
3.033	0	0	304	4	10	28	9422	0	0	0
3.034	0	0	304	5	11	28	9422	0	0	0
3.035	0	0	304	6	12	28	9422	0	0	0
3.036	0	0	304	7	13	28	9422	0	0	0
3.037	0	0	304	8	14	28	9422	0	0	0
3.038	0	0	304	9	2	28	9422	0	0	0
3.039	0	0	304	10	3	28	9422	0	0	0
3.04	0	0	305	1	4	28	9422	0	0	0
3.041	0	0	305	2	1	28	9422	0	0	0
3.042	0	0	305	3	5	28	9422	0	0	0
3.043	0	0	305	4	6	28	9422	0	0	0
3.044	0	0	305	5	7	28	9422	0	0	0
3.045	0	0	305	6	8	28	9422	0	0	0
3.046	0	0	305	7	9	28	9422	0	0	0
3.047	0	0	305	8	10	28	9422	0	0	0
3.048	0	0	305	9	11	28	9422	0	0	0
3.049	0	0	305	10	12	28	9422	0	0	0
3.05	0	0	306	1	13	28	9422	0	0	0
3.051	0	0	306	2	14	28	9422	0	0	0
3.052	0	0	306	3	2	28	9422	0	0	0
3.053	0	0	306	4	3	28	9422	0	0	0
3.054	0	0	306	5	4	28	9422	0	0	0
3.055	0	0	306	6	1	28	9422	0	0	0
3.056	0	0	306	7	5	28	9422	0	0	0
3.057	0	0	306	8	6	28	9422	0	0	0
3.058	0	0	306	9	7	28	9422	0	0	0
3.059	0	0	306	10	8	28	9422	0	0	0
3.06	0	0	307	1	9	28	9422	0	0	0
3.061	0	0	307	2	10	28	9422	0	0	0
3.062	0	0	307	3	11	28	9422	0	0	0
3.063	0	0	307	4	12	28	9422	0	0	0
3.064	0	0	307	5	13	28	9422	0	0	0
3.065	0	0	307	6	14	28	9422	0	0	0
3.066	0	0	307	7	2	28	9422	0	0	0
3.067	0	0	307	8	3	28	9422	0	0	0
3.068	0	0	307	9	4	28	9422	0	0	0
3.069	0	0	307	10	1	28	9422	0	0	0
3.07	0	0	308	1	5	28	9422	0	0	0
3.071	0	0	308	2	6	28	9422	0	0	0
3.072	0	0	308	3	7	28	9422	0	0	0
3.073	0	0	308	4	8	28	9422	0	0	0
3.074	0	0	308	5	9	28	9422	0	0	0
3.075	0	0	308	6	10	28	9422	0	0	0
3.076	0	0	308	7	11	28	9422	0	0	0
3.077	0	0	308	8	12	28	9422	0	0	0
3.078	0	0	308	9	13	28	9422	0	0	0
3.079	0	0	308	10	14	28	9422	0	0	0
3.08	0	0	309	1	2	28	9422	0	0	0
3.081	0	0	309	2	3	28	9422	0	0	0
3.082	0	0	309	3	4	28	9422	0	0	0
3.083	0	0	309	4	1	28	9422	0	0	0
3.084	0	0	309	5	5	28	9422	0	0	0
3.085	0	0	309	6	6	28	9422	0	0	0
3.086	0	0	309	7	7	28	9422	0	0	0
3.087	0	0	309	8	8	28	9422	0	0	0
3.088	0	0	309	9	9	28	9422	0	0	0
3.089	0	0	309	10	10	28	9422	0	0	0
3.09	0	0	310	1	11	28	9422	0	0	0
3.091	0	0	310	2	12	28	9422	0	0	0
3.092	0	0	310	3	13	28	9422	0	0	0
3.093	0	0	310	4	14	28	9422	0	0	0
3.094	0	0	310	5	2	28	9422	0	0	0
3.095	0	0	310	6	3	28	9422	0	0	0
3.096	0	0	310	7	4	28	9422	0	0	0
3.097	0	0	310	8	1	28	9422	0	0	0
3.098	0	0	310	9	5	28	9422	0	0	0
3.099	0	0	310	10	6	28	9422	0	0	0
3.1	0	0	311	1	7	28	9422	0	0	0
3.101	0	0	311	2	8	28	9422	0	0	0
3.102	0	0	311	3	9	28	9422	0	0	0
3.103	0	0	311	4	10	28	9422	0	0	0
3.104	0	0	311	5	11	28	9422	0	0	0
3.105	0	0	311	6	12	28	9422	0	0	0
3.106	0	0	311	7	13	28	9422	0	0	0
3.107	0	0	311	8	14	28	9422	0	0	0
3.108	0	0	311	9	2	28	9422	0	0	0
3.109	0	0	311	10	3	28	9422	0	0	0
3.11	0	0	312	1	4	28	9422	0	0	0
3.111	0	0	312	2	1	28	9422	0	0	0
3.112	0	0	312	3	5	28	9422	0	0	0
3.113	0	0	312	4	6	28	9422	0	0	0
3.114	0	0	312	5	7	28	9422	0	0	0
3.115	0	0	312	6	8	28	9422	0	0	0
3.116	0	0	312	7	9	28	9422	0	0	0
3.117	0	0	312	8	10	28	9422	0	0	0
3.118	0	0	312	9	11	28	9422	0	0	0
3.119	0	0	312	10	12	28	9422	0	0	0
3.12	0	0	313	1	13	28	9422	0	0	0
3.121	0	0	313	2	14	28	9422	0	0	0
3.122	0	0	313	3	2	28	9422	0	0	0
3.123	0	0	313	4	3	28	9422	0	0	0
3.124	0	0	313	5	4	28	9422	0	0	0
3.125	0	0	313	6	1	28	9422	0	0	0
3.126	0	0	313	7	5	28	9422	0	0	0
3.127	0	0	313	8	6	28	9422	0	0	0
3.128	0	0	313	9	7	28	9422	0	0	0
3.129	0	0	313	10	8	28	9422	0	0	0
3.13	0	0	314	1	9	28	9422	0	0	0
3.131	0	0	314	2	10	28	9422	0	0	0
3.132	0	0	314	3	11	28	9422	0	0	0
3.133	0	0	314	4	12	28	9422	0	0	0
3.134	0	0	314	5	13	28	9422	0	0	0
3.135	0	0	314	6	14	28	9422	0	0	0
3.136	0	0	314	7	2	28	9422	0	0	0
3.137	0	0	314	8	3	28	9422	0	0	0
3.138	0	0	314	9	4	28	9422	0	0	0
3.139	0	0	314	10	1	28	9422	0	0	0
3.14	0	0	315	1	5	28	9422	0	0	0
3.141	0	0	315	2	6	28	9422	0	0	0
3.142	0	0	315	3	7	28	9422	0	0	0
3.143	0	0	315	4	8	28	9422	0	0	0
3.144	0	0	315	5	9	28	9422	0	0	0
3.145	0	0	315	6	10	28	9422	0	0	0
3.146	0	0	315	7	11	28	9422	0	0	0
3.147	0	0	315	8	12	28	9422	0	0	0
3.148	0	0	315	9	13	28	9422	0	0	0
3.149	0	0	315	10	14	28	9422	0	0	0
3.15	0	0	316	1	2	28	9422	0	0	0
3.151	0	0	316	2	3	28	9422	0	0	0
3.152	0	0	316	3	4	28	9422	0	0	0
3.153	0	0	316	4	1	28	9422	0	0	0
3.154	0	0	316	5	5	28	9422	0	0	0
3.155	0	0	316	6	6	28	9422	0	0	0
3.156	0	0	316	7	7	28	9422	0	0	0
3.157	0	0	316	8	8	28	9422	0	0	0
3.158	0	0	316	9	9	28	9422	0	0	0
3.159	0	0	316	10	10	28	9422	0	0	0
3.16	0	0	317	1	11	28	9422	0	0	0
3.161	0	0	317	2	12	28	9422	0	0	0
3.162	0	0	317	3	13	28	9422	0	0	0
3.163	0	0	317	4	14	28	9422	0	0	0
3.164	0	0	317	5	2	28	9422	0	0	0
3.165	0	0	317	6	3	28	9422	0	0	0
3.166	0	0	317	7	4	28	9422	0	0	0
3.167	0	0	317	8	1	28	9422	0	0	0
3.168	0	0	317	9	5	28	9422	0	0	0
3.169	0	0	317	10	6	28	9422	0	0	0
3.17	0	0	318	1	7	28	9422	0	0	0
3.171	0	0	318	2	8	28	9422	0	0	0
3.172	0	0	318	3	9	28	9422	0	0	0
3.173	0	0	318	4	10	28	9422	0	0	0
3.174	0	0	318	5	11	28	9422	0	0	0
3.175	0	0	318	6	12	28	9422	0	0	0
3.176	0	0	318	7	13	28	9422	0	0	0
3.177	0	0	318	8	14	28	9422	0	0	0
3.178	0	0	318	9	2	28	9422	0	0	0
3.179	0	0	318	10	3	28	9422	0	0	0
3.18	0	0	319	1	4	28	9422	0	0	0
3.181	0	0	319	2	1	28	9422	0	0	0
3.182	0	0	319	3	5	28	9422	0	0	0
3.183	0	0	319	4	6	28	9422	0	0	0
3.184	0	0	319	5	7	28	9422	0	0	0
3.185	0	0	319	6	8	28	9422	0	0	0
3.186	0	0	319	7	9	28	9422	0	0	0
3.187	0	0	319	8	10	28	9422	0	0	0
3.188	0	0	319	9	11	28	9422	0	0	0
3.189	0	0	319	10	12	28	9422	0	0	0
3.19	0	0	320	1	13	28	9422	0	0	0
3.191	0	0	320	2	14	28	9422	0	0	0
3.192	0	0	320	3	2	28	9422	0	0	0
3.193	0	0	320	4	3	28	9422	0	0	0
3.194	0	0	320	5	4	28	9422	0	0	0
3.195	0	0	320	6	1	28	9422	0	0	0
3.196	0	0	320	7	5	28	9422	0	0	0
3.197	0	0	320	8	6	28	9422	0	0	0
3.198	0	0	320	9	7	28	9422	0	0	0
3.199	0	0	320	10	8	28	9422	0	0	0
3.2	0	0	321	1	9	28	9422	0	0	0
3.201	0	0	321	2	10	28	9422	0	0	0
3.202	0	0	321	3	11	28	9422	0	0	0
3.203	0	0	321	4	12	28	9422	0	0	0
3.204	0	0	321	5	13	28	9422	0	0	0
3.205	0	0	321	6	14	28	9422	0	0	0
3.206	0	0	321	7	2	28	9422	0	0	0
3.207	0	0	321	8	3	28	9422	0	0	0
3.208	0	0	321	9	4	28	9422	0	0	0
3.209	0	0	321	10	1	28	9422	0	0	0
3.21	0	0	322	1	5	28	9422	0	0	0
3.211	0	0	322	2	6	28	9422	0	0	0
3.212	0	0	322	3	7	28	9422	0	0	0
3.213	0	0	322	4	8	28	9422	0	0	0
3.214	0	0	322	5	9	28	9422	0	0	0
3.215	0	0	322	6	10	28	9422	0	0	0
3.216	0	0	322	7	11	28	9422	0	0	0
3.217	0	0	322	8	12	28	9422	0	0	0
3.218	0	0	322	9	13	28	9422	0	0	0
3.219	0	0	322	10	14	28	9422	0	0	0
3.22	0	0	323	1	2	28	9422	0	0	0
3.221	0	0	323	2	3	28	9422	0	0	0
3.222	0	0	323	3	4	28	9422	0	0	0
3.223	0	0	323	4	1	28	9422	0	0	0
3.224	0	0	323	5	5	28	9422	0	0	0
3.225	0	0	323	6	6	28	9422	0	0	0
3.226	0	0	323	7	7	28	9422	0	0	0
3.227	0	0	323	8	8	28	9422	0	0	0
3.228	0	0	323	9	9	28	9422	0	0	0
3.229	0	0	323	10	10	28	9422	0	0	0
3.23	0	0	324	1	11	28	9422	0	0	0
3.231	0	0	324	2	12	28	9422	0	0	0
3.232	0	0	324	3	13	28	9422	0	0	0
3.233	0	0	324	4	14	28	9422	0	0	0
3.234	0	0	324	5	2	28	9422	0	0	0
3.235	0	0	324	6	3	28	9422	0	0	0
3.236	0	0	324	7	4	28	9422	0	0	0
3.237	0	0	324	8	1	28	9422	0	0	0
3.238	0	0	324	9	5	28	9422	0	0	0
3.239	0	0	324	10	6	28	9422	0	0	0
3.24	0	0	325	1	7	28	9422	0	0	0
3.241	0	0	325	2	8	28	9422	0	0	0
3.242	0	0	325	3	9	28	9422	0	0	0
3.243	0	0	325	4	10	28	9422	0	0	0
3.244	0	0	325	5	11	28	9422	0	0	0
3.245	0	0	325	6	12	28	9422	0	0	0
3.246	0	0	325	7	13	28	9422	0	0	0
3.247	0	0	325	8	14	28	9422	0	0	0
3.248	0	0	325	9	2	28	9422	0	0	0
3.249	0	0	325	10	3	28	9422	0	0	0
3.25	0	0	326	1	4	28	9422	0	0	0
3.251	0	0	326	2	1	28	9422	0	0	0
3.252	0	0	326	3	5	28	9422	0	0	0
3.253	0	0	326	4	6	28	9422	0	0	0
3.254	0	0	326	5	7	28	9422	0	0	0
3.255	0	0	326	6	8	28	9422	0	0	0
3.256	0	0	326	7	9	28	9422	0	0	0
3.257	0	0	326	8	10	28	9422	0	0	0
3.258	0	0	326	9	11	28	9422	0	0	0
3.259	0	0	326	10	12	28	9422	0	0	0
3.26	0	0	327	1	13	28	9422	0	0	0
3.261	0	0	327	2	14	28	9422	0	0	0
3.262	0	0	327	3	2	28	9422	0	0	0
3.263	0	0	327	4	3	28	9422	0	0	0
3.264	0	0	327	5	4	28	9422	0	0	0
3.265	0	0	327	6	1	28	9422	0	0	0
3.266	0	0	327	7	5	28	9422	0	0	0
3.267	0	0	327	8	6	28	9422	0	0	0
3.268	0	0	327	9	7	28	9422	0	0	0
3.269	0	0	327	10	8	28	9422	0	0	0
3.27	0	0	328	1	9	28	9422	0	0	0
3.271	0	0	328	2	10	28	9422	0	0	0
3.272	0	0	328	3	11	28	9422	0	0	0
3.273	0	0	328	4	12	28	9422	0	0	0
3.274	0	0	328	5	13	28	9422	0	0	0
3.275	0	0	328	6	14	28	9422	0	0	0
3.276	0	0	328	7	2	28	9422	0	0	0
3.277	0	0	328	8	3	28	9422	0	0	0
3.278	0	0	328	9	4	28	9422	0	0	0
3.279	0	0	328	10	1	28	9422	0	0	0
3.28	0	0	329	1	5	28	9422	0	0	0
3.281	0	0	329	2	6	28	9422	0	0	0
3.282	0	0	329	3	7	28	9422	0	0	0
3.283	0	0	329	4	8	28	9422	0	0	0
3.284	0	0	329	5	9	28	9422	0	0	0
3.285	0	0	329	6	10	28	9422	0	0	0
3.286	0	0	329	7	11	28	9422	0	0	0
3.287	0	0	329	8	12	28	9422	0	0	0
3.288	0	0	329	9	13	28	9422	0	0	0
3.289	0	0	329	10	14	28	9422	0	0	0
3.29	0	0	330	1	2	28	9422	0	0	0
3.291	0	0	330	2	3	28	9422	0	0	0
3.292	0	0	330	3	4	28	9422	0	0	0
3.293	0	0	330	4	1	28	9422	0	0	0
3.294	0	0	330	5	5	28	9422	0	0	0
3.295	0	0	330	6	6	28	9422	0	0	0
3.296	0	0	330	7	7	28	9422	0	0	0
3.297	0	0	330	8	8	28	9422	0	0	0
3.298	0	0	330	9	9	28	9422	0	0	0
3.299	0	0	330	10	10	28	9422	0	0	0
3.3	0	0	331	1	11	28	9422	0	0	0
3.301	0	0	331	2	12	28	9422	0	0	0
3.302	0	0	331	3	13	28	9422	0	0	0
3.303	0	0	331	4	14	28	9422	0	0	0
3.304	0	0	331	5	2	28	9422	0	0	0
3.305	0	0	331	6	3	28	9422	0	0	0
3.306	0	0	331	7	4	28	9422	0	0	0
3.307	0	0	331	8	1	28	9422	0	0	0
3.308	0	0	331	9	5	28	9422	0	0	0
3.309	0	0	331	10	6	28	9422	0	0	0
3.31	0	0	332	1	7	28	9422	0	0	0
3.311	0	0	332	2	8	28	9422	0	0	0
3.312	0	0	332	3	9	28	9422	0	0	0
3.313	0	0	332	4	10	28	9422	0	0	0
3.314	0	0	332	5	11	28	9422	0	0	0
3.315	0	0	332	6	12	28	9422	0	0	0
3.316	0	0	332	7	13	28	9422	0	0	0
3.317	0	0	332	8	14	28	9422	0	0	0
3.318	0	0	332	9	2	28	9422	0	0	0
3.319	0	0	332	10	3	28	9422	0	0	0
3.32	0	0	333	1	4	28	9422	0	0	0
3.321	0	0	333	2	1	28	9422	0	0	0
3.322	0	0	333	3	5	28	9422	0	0	0
3.323	0	0	333	4	6	28	9422	0	0	0
3.324	0	0	333	5	7	28	9422	0	0	0
3.325	0	0	333	6	8	28	9422	0	0	0
3.326	0	0	333	7	9	28	9422	0	0	0
3.327	0	0	333	8	10	28	9422	0	0	0
3.328	0	0	333	9	11	28	9422	0	0	0
3.329	0	0	333	10	12	28	9422	0	0	0
3.33	0	0	334	1	13	28	9422	0	0	0
3.331	0	0	334	2	14	28	9422	0	0	0
3.332	0	0	334	3	2	28	9422	0	0	0
3.333	0	0	334	4	3	28	9422	0	0	0
3.334	0	0	334	5	4	28	9422	0	0	0
3.335	0	0	334	6	1	28	9422	0	0	0
3.336	0	0	334	7	5	28	9422	0	0	0
3.337	0	0	334	8	6	28	9422	0	0	0
3.338	0	0	334	9	7	28	9422	0	0	0
3.339	0	0	334	10	8	28	9422	0	0	0
3.34	0	0	335	1	9	28	9422	0	0	0
3.341	0	0	335	2	10	28	9422	0	0	0
3.342	0	0	335	3	11	28	9422	0	0	0
3.343	0	0	335	4	12	28	9422	0	0	0
3.344	0	0	335	5	13	28	9422	0	0	0
3.345	0	0	335	6	14	28	9422	0	0	0
3.346	0	0	335	7	2	28	9422	0	0	0
3.347	0	0	335	8	3	28	9422	0	0	0
3.348	0	0	335	9	4	28	9422	0	0	0
3.349	0	0	335	10	1	28	9422	0	0	0
3.35	0	0	336	1	5	28	9422	0	0	0
3.351	0	0	336	2	6	28	9422	0	0	0
3.352	0	0	336	3	7	28	9422	0	0	0
3.353	0	0	336	4	8	28	9422	0	0	0
3.354	0	0	336	5	9	28	9422	0	0	0
3.355	0	0	336	6	10	28	9422	0	0	0
3.356	0	0	336	7	11	28	9422	0	0	0
3.357	0	0	336	8	12	28	9422	0	0	0
3.358	0	0	336	9	13	28	9422	0	0	0
3.359	0	0	336	10	14	28	9422	0	0	0
3.36	0	0	337	1	2	28	9422	0	0	0
3.361	0	0	337	2	3	28	9422	0	0	0
3.362	0	0	337	3	4	28	9422	0	0	0
3.363	0	0	337	4	1	28	9422	0	0	0
3.364	0	0	337	5	5	28	9422	0	0	0
3.365	0	0	337	6	6	28	9422	0	0	0
3.366	0	0	337	7	7	28	9422	0	0	0
3.367	0	0	337	8	8	28	9422	0	0	0
3.368	0	0	337	9	9	28	9422	0	0	0
3.369	0	0	337	10	10	28	9422	0	0	0
3.37	0	0	338	1	11	28	9422	0	0	0
3.371	0	0	338	2	12	28	9422	0	0	0
3.372	0	0	338	3	13	28	9422	0	0	0
3.373	0	0	338	4	14	28	9422	0	0	0
3.374	0	0	338	5	2	28	9422	0	0	0
3.375	0	0	338	6	3	28	9422	0	0	0
3.376	0	0	338	7	4	28	9422	0	0	0
3.377	0	0	338	8	1	28	9422	0	0	0
3.378	0	0	338	9	5	28	9422	0	0	0
3.379	0	0	338	10	6	28	9422	0	0	0
3.38	0	0	339	1	7	28	9422	0	0	0
3.381	0	0	339	2	8	28	9422	0	0	0
3.382	0	0	339	3	9	28	9422	0	0	0
3.383	0	0	339	4	10	28	9422	0	0	0
3.384	0	0	339	5	11	28	9422	0	0	0
3.385	0	0	339	6	12	28	9422	0	0	0
3.386	0	0	339	7	13	28	9422	0	0	0
3.387	0	0	339	8	14	28	9422	0	0	0
3.388	0	0	339	9	2	28	9422	0	0	0
3.389	0	0	339	10	3	28	9422	0	0	0
3.39	0	0	340	1	4	28	9422	0	0	0
3.391	0	0	340	2	1	28	9422	0	0	0
3.392	0	0	340	3	5	28	9422	0	0	0
3.393	0	0	340	4	6	28	9422	0	0	0
3.394	0	0	340	5	7	28	9422	0	0	0
3.395	0	0	340	6	8	28	9422	0	0	0
3.396	0	0	340	7	9	28	9422	0	0	0
3.397	0	0	340	8	10	28	9422	0	0	0
3.398	0	0	340	9	11	28	9422	0	0	0
3.399	0	0	340	10	12	28	9422	0	0	0
3.4	0	0	341	1	13	28	9422	0	0	0
3.401	0	0	341	2	14	28	9422	0	0	0
3.402	0	0	341	3	2	28	9422	0	0	0
3.403	0	0	341	4	3	28	9422	0	0	0
3.404	0	0	341	5	4	28	9422	0	0	0
3.405	0	0	341	6	1	28	9422	0	0	0
3.406	0	0	341	7	5	28	9422	0	0	0
3.407	0	0	341	8	6	28	9422	0	0	0
3.408	0	0	341	9	7	28	9422	0	0	0
3.409	0	0	341	10	8	28	9422	0	0	0
3.41	0	0	342	1	9	28	9422	0	0	0
3.411	0	0	342	2	10	28	9422	0	0	0
3.412	0	0	342	3	11	28	9422	0	0	0
3.413	0	0	342	4	12	28	9422	0	0	0
3.414	0	0	342	5	13	28	9422	0	0	0
3.415	0	0	342	6	14	28	9422	0	0	0
3.416	0	0	342	7	2	28	9422	0	0	0
3.417	0	0	342	8	3	28	9422	0	0	0
3.418	0	0	342	9	4	28	9422	0	0	0
3.419	0	0	342	10	1	28	9422	0	0	0
3.42	0	0	343	1	5	28	9422	0	0	0
3.421	0	0	343	2	6	28	9422	0	0	0
3.422	0	0	343	3	7	28	9422	0	0	0
3.423	0	0	343	4	8	28	9422	0	0	0
3.424	0	0	343	5	9	28	9422	0	0	0
3.425	0	0	343	6	10	28	9422	0	0	0
3.426	0	0	343	7	11	28	9422	0	0	0
3.427	0	0	343	8	12	28	9422	0	0	0
3.428	0	0	343	9	13	28	9422	0	0	0
3.429	0	0	343	10	14	28	9422	0	0	0
3.43	0	0	344	1	2	28	9422	0	0	0
3.431	0	0	344	2	3	28	9422	0	0	0
3.432	0	0	344	3	4	28	9422	0	0	0
3.433	0	0	344	4	1	28	9422	0	0	0
3.434	0	0	344	5	5	28	9422	0	0	0
3.435	0	0	344	6	6	28	9422	0	0	0
3.436	0	0	344	7	7	28	9422	0	0	0
3.437	0	0	344	8	8	28	9422	0	0	0
3.438	0	0	344	9	9	28	9422	0	0	0
3.439	0	0	344	10	10	28	9422	0	0	0
3.44	0	0	345	1	11	28	9422	0	0	0
3.441	0	0	345	2	12	28	9422	0	0	0
3.442	0	0	345	3	13	28	9422	0	0	0
3.443	0	0	345	4	14	28	9422	0	0	0
3.444	0	0	345	5	2	28	9422	0	0	0
3.445	0	0	345	6	3	28	9422	0	0	0
3.446	0	0	345	7	4	28	9422	0	0	0
3.447	0	0	345	8	1	28	9422	0	0	0
3.448	0	0	345	9	5	28	9422	0	0	0
3.449	0	0	345	10	6	28	9422	0	0	0
3.45	0	0	346	1	7	28	9422	0	0	0
3.451	0	0	346	2	8	28	9422	0	0	0
